path,top_level,exists,is_file,is_dir,suffix,size_bytes,file_kind,initial_category
_migration_proposals/hermesops_selective_migration/docs/hermesops/enterprise_office_skills/templates/word/kcs_document_template.md,_migration_proposals,True,True,False,.md,177,ASCII text,MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/enterprise_office_skills/templates/word/meeting_minutes_template.md,_migration_proposals,True,True,False,.md,180,ASCII text,MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/enterprise_office_skills/templates/word/procedure_manual_template.md,_migration_proposals,True,True,False,.md,181,ASCII text,MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/infra/README.md,_migration_proposals,True,True,False,.md,1741,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/infra/qdrant/README.md,_migration_proposals,True,True,False,.md,400,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/_seed/README.md,_migration_proposals,True,True,False,.md,1096,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/_seed/anydesk/anydesk-unattended-access.md,_migration_proposals,True,True,False,.md,2836,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/_seed/certificates/certificado-a1-nao-aparece.md,_migration_proposals,True,True,False,.md,2982,SKIPPED_POTENTIAL_SENSITIVE,MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/_seed/certificates/certificado-a3-token-smartcard.md,_migration_proposals,True,True,False,.md,3008,SKIPPED_POTENTIAL_SENSITIVE,SENSITIVE_DO_NOT_OPEN
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/_seed/coding/alembic-migration-debug.md,_migration_proposals,True,True,False,.md,2027,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/_seed/coding/docker-compose-debug.md,_migration_proposals,True,True,False,.md,1896,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/_seed/coding/git-branch-rollback.md,_migration_proposals,True,True,False,.md,1955,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/_seed/coding/node-npm-dependency-conflict.md,_migration_proposals,True,True,False,.md,1984,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/_seed/coding/postgresql-redis-debug.md,_migration_proposals,True,True,False,.md,1955,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/_seed/coding/powershell-script-seguro.md,_migration_proposals,True,True,False,.md,2069,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/_seed/coding/python-fastapi-debug.md,_migration_proposals,True,True,False,.md,2099,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/_seed/coding/react-vite-typescript-build.md,_migration_proposals,True,True,False,.md,1938,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/_seed/gpo-ad/gpo-nao-aplica.md,_migration_proposals,True,True,False,.md,3109,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/_seed/lansweeper/inventario-lansweeper-divergente.md,_migration_proposals,True,True,False,.md,2765,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/_seed/ndd-print/ndd-print-pin-portal-360.md,_migration_proposals,True,True,False,.md,2924,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/_seed/network/dns-incorreto.md,_migration_proposals,True,True,False,.md,2954,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/_seed/network/maquina-sem-rede.md,_migration_proposals,True,True,False,.md,2605,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/_seed/network/wake-on-lan.md,_migration_proposals,True,True,False,.md,2578,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/_seed/office365/office365-ativacao-licenca.md,_migration_proposals,True,True,False,.md,2958,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/_seed/outlook/outlook-nao-abre.md,_migration_proposals,True,True,False,.md,3424,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/_seed/printers/impressora-nao-imprime.md,_migration_proposals,True,True,False,.md,2718,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/_seed/rdp-vpn/rdp-entre-dominios-sem-trust.md,_migration_proposals,True,True,False,.md,2870,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/_seed/security-incidents/alerta-trend-possivel-malware.md,_migration_proposals,True,True,False,.md,3030,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/_seed/teams/teams-cache-corrompido.md,_migration_proposals,True,True,False,.md,2986,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/_seed/windows/bsod-eventos-criticos.md,_migration_proposals,True,True,False,.md,2943,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/_seed/windows/erro-instalacao-java.md,_migration_proposals,True,True,False,.md,2934,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/_seed/windows/lentidao-windows.md,_migration_proposals,True,True,False,.md,2610,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/_seed/windows/perfil-usuario-corrompido.md,_migration_proposals,True,True,False,.md,2953,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/_seed/wsus-windows-update/windows-update-wsus-travado.md,_migration_proposals,True,True,False,.md,3336,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/enterprise_office_document_skills/document-redaction-and-sanitization.md,_migration_proposals,True,True,False,.md,1283,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/enterprise_office_document_skills/excel-automation-support.md,_migration_proposals,True,True,False,.md,1251,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/enterprise_office_document_skills/excel-base-service-desk.md,_migration_proposals,True,True,False,.md,1260,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/enterprise_office_document_skills/excel-data-quality.md,_migration_proposals,True,True,False,.md,1251,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/enterprise_office_document_skills/excel-m365-workbook-governance.md,_migration_proposals,True,True,False,.md,1267,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/enterprise_office_document_skills/pdf-adobe-acrobat-standard.md,_migration_proposals,True,True,False,.md,1269,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/enterprise_office_document_skills/pdf-document-quality-audit.md,_migration_proposals,True,True,False,.md,1272,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/enterprise_office_document_skills/pdf-ocr-text-extraction.md,_migration_proposals,True,True,False,.md,1254,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/enterprise_office_document_skills/pdf-redaction-sanitization.md,_migration_proposals,True,True,False,.md,1250,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/enterprise_office_document_skills/pdf-signature-certificate-handling.md,_migration_proposals,True,True,False,.md,1272,SKIPPED_POTENTIAL_SENSITIVE,MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/enterprise_office_document_skills/powerpoint-executive-reporting.md,_migration_proposals,True,True,False,.md,1258,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/enterprise_office_document_skills/powerpoint-kcs-training.md,_migration_proposals,True,True,False,.md,1254,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/enterprise_office_document_skills/powerpoint-procedure-training.md,_migration_proposals,True,True,False,.md,1254,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/enterprise_office_document_skills/word-complex-text-editing.md,_migration_proposals,True,True,False,.md,1256,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/enterprise_office_document_skills/word-kcs-generation.md,_migration_proposals,True,True,False,.md,1266,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/enterprise_office_document_skills/word-manual-creation.md,_migration_proposals,True,True,False,.md,1246,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/knowledge/service-desk/enterprise_office_document_skills/word-report-generation.md,_migration_proposals,True,True,False,.md,1264,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/localization/PT_BR_CLI_MESSAGES.md,_migration_proposals,True,True,False,.md,97,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/localization/PT_BR_ENCODING_POLICY.md,_migration_proposals,True,True,False,.md,357,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/localization/PT_BR_FALLBACK_POLICY.md,_migration_proposals,True,True,False,.md,264,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/localization/PT_BR_KCS_MACRO_GUIDE.md,_migration_proposals,True,True,False,.md,170,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/localization/PT_BR_LOCALIZATION_POLICY.md,_migration_proposals,True,True,False,.md,405,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/localization/PT_BR_STYLE_GUIDE.md,_migration_proposals,True,True,False,.md,225,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/localization/PT_BR_TERMINOLOGY_GUIDE.md,_migration_proposals,True,True,False,.md,258,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/localization/README.md,_migration_proposals,True,True,False,.md,301,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/localization/prompts/code_review_ptbr.md,_migration_proposals,True,True,False,.md,690,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/localization/prompts/coding_assistant_ptbr.md,_migration_proposals,True,True,False,.md,614,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/localization/prompts/desktop_cli_ptbr.md,_migration_proposals,True,True,False,.md,898,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/localization/prompts/kcs_generation_ptbr.md,_migration_proposals,True,True,False,.md,753,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/localization/prompts/m365_excel_ptbr.md,_migration_proposals,True,True,False,.md,719,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/localization/prompts/macro_itil_ptbr.md,_migration_proposals,True,True,False,.md,693,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/localization/prompts/modding_ptbr.md,_migration_proposals,True,True,False,.md,714,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/localization/prompts/office_document_ptbr.md,_migration_proposals,True,True,False,.md,742,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/localization/prompts/pdf_acrobat_ptbr.md,_migration_proposals,True,True,False,.md,695,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/localization/prompts/service_desk_ptbr.md,_migration_proposals,True,True,False,.md,701,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/memory/MEMORY_ARCHITECTURE.md,_migration_proposals,True,True,False,.md,540,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/memory/MEMORY_CONFLICT_RESOLUTION.md,_migration_proposals,True,True,False,.md,517,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/memory/MEMORY_CONSOLIDATION_RULES.md,_migration_proposals,True,True,False,.md,1098,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/memory/MEMORY_LIFECYCLE.md,_migration_proposals,True,True,False,.md,507,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/memory/MEMORY_POLICY.md,_migration_proposals,True,True,False,.md,525,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/memory/MEMORY_RETRIEVAL_POLICY.md,_migration_proposals,True,True,False,.md,539,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/memory/README.md,_migration_proposals,True,True,False,.md,497,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/memory/episodic/README.md,_migration_proposals,True,True,False,.md,420,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/memory/evals/README.md,_migration_proposals,True,True,False,.md,442,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/memory/inbox/README.md,_migration_proposals,True,True,False,.md,467,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/memory/indexes/README.md,_migration_proposals,True,True,False,.md,410,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/memory/procedural/README.md,_migration_proposals,True,True,False,.md,461,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/memory/procedural/agent_behavior.md,_migration_proposals,True,True,False,.md,834,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/memory/procedural/coding_rules.md,_migration_proposals,True,True,False,.md,574,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/memory/procedural/hml_promotion_rules.md,_migration_proposals,True,True,False,.md,443,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/memory/procedural/office_document_rules.md,_migration_proposals,True,True,False,.md,1462,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/memory/procedural/security_rules.md,_migration_proposals,True,True,False,.md,775,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/memory/procedural/service_desk_rules.md,_migration_proposals,True,True,False,.md,813,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/memory/rejected/README.md,_migration_proposals,True,True,False,.md,421,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/memory/semantic/README.md,_migration_proposals,True,True,False,.md,405,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/memory/semantic/coding/README.md,_migration_proposals,True,True,False,.md,124,ASCII text,MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/memory/semantic/office_skills/README.md,_migration_proposals,True,True,False,.md,329,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/memory/working/README.md,_migration_proposals,True,True,False,.md,427,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/plugins/PLUGIN_ARCHITECTURE.md,_migration_proposals,True,True,False,.md,271,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/plugins/PLUGIN_CHANGE_PROPOSAL_POLICY.md,_migration_proposals,True,True,False,.md,172,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/plugins/PLUGIN_LIFECYCLE.md,_migration_proposals,True,True,False,.md,189,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/plugins/PLUGIN_LOGGING_POLICY.md,_migration_proposals,True,True,False,.md,292,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/plugins/PLUGIN_REGISTRY.md,_migration_proposals,True,True,False,.md,126,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/plugins/PLUGIN_SECURITY_POLICY.md,_migration_proposals,True,True,False,.md,338,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/plugins/README.md,_migration_proposals,True,True,False,.md,246,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/plugins/composio/COMPOSIO_AUDIT_LOGGING.md,_migration_proposals,True,True,False,.md,242,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/plugins/composio/COMPOSIO_CHANGE_PROPOSAL_WORKFLOW.md,_migration_proposals,True,True,False,.md,149,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/plugins/composio/COMPOSIO_CLI_SPEC.md,_migration_proposals,True,True,False,.md,1297,"Unicode text, UTF-8 text, with CRLF line terminators",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/plugins/composio/COMPOSIO_HML_ACTIVATION_PLAN.md,_migration_proposals,True,True,False,.md,1214,"Unicode text, UTF-8 text, with CRLF line terminators",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/plugins/composio/COMPOSIO_LOG_REVIEW_WORKFLOW.md,_migration_proposals,True,True,False,.md,172,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/plugins/composio/COMPOSIO_PERMISSION_MODEL.md,_migration_proposals,True,True,False,.md,1017,"Unicode text, UTF-8 text, with CRLF line terminators",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/plugins/composio/COMPOSIO_PLUGIN_ARCHITECTURE.md,_migration_proposals,True,True,False,.md,328,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/plugins/composio/COMPOSIO_ROLLBACK.md,_migration_proposals,True,True,False,.md,185,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/plugins/composio/COMPOSIO_RUNTIME_LOGGING.md,_migration_proposals,True,True,False,.md,255,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/plugins/composio/COMPOSIO_SECURITY_POLICY.md,_migration_proposals,True,True,False,.md,1544,"Unicode text, UTF-8 text, with CRLF line terminators",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/plugins/composio/COMPOSIO_TOOLKIT_ALLOWLIST.md,_migration_proposals,True,True,False,.md,569,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/plugins/composio/README.md,_migration_proposals,True,True,False,.md,125,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/plugins/composio/prompts/composio_audit_review.md,_migration_proposals,True,True,False,.md,464,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/plugins/composio/prompts/composio_change_proposal.md,_migration_proposals,True,True,False,.md,463,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/plugins/composio/prompts/composio_connection_triage.md,_migration_proposals,True,True,False,.md,461,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/plugins/composio/prompts/composio_hml_activation.md,_migration_proposals,True,True,False,.md,460,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/plugins/composio/prompts/composio_log_review.md,_migration_proposals,True,True,False,.md,459,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/plugins/composio/prompts/composio_permission_review.md,_migration_proposals,True,True,False,.md,466,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/plugins/composio/prompts/composio_tool_execution_plan.md,_migration_proposals,True,True,False,.md,476,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/prompts/code-review/security_review.md,_migration_proposals,True,True,False,.md,620,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/prompts/codex/implementation.md,_migration_proposals,True,True,False,.md,682,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/prompts/gemini/review.md,_migration_proposals,True,True,False,.md,622,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/prompts/local-model/log_analysis.md,_migration_proposals,True,True,False,.md,673,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/prompts/service-desk/first_response_from_seed_corpus.md,_migration_proposals,True,True,False,.md,1479,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/prompts/service-desk/kcs_generation.md,_migration_proposals,True,True,False,.md,629,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/prompts/service-desk/macro_generation.md,_migration_proposals,True,True,False,.md,637,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/prompts/service-desk/triage.md,_migration_proposals,True,True,False,.md,858,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/prompts/service-desk/troubleshooting.md,_migration_proposals,True,True,False,.md,754,"Unicode text, UTF-8 text",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/tools/coderos/README.md,_migration_proposals,True,True,False,.md,142,ASCII text,MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/tools/composio_plugin/README.md,_migration_proposals,True,True,False,.md,193,"Unicode text, UTF-8 text, with CRLF line terminators",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/tools/desktop_cli/README.md,_migration_proposals,True,True,False,.md,126,"ASCII text, with CRLF line terminators",MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/tools/memory/README.md,_migration_proposals,True,True,False,.md,189,ASCII text,MIGRATION_PROPOSAL_DEFER
_migration_proposals/hermesops_selective_migration/docs/hermesops/tools/office/README.md,_migration_proposals,True,True,False,.md,119,ASCII text,MIGRATION_PROPOSAL_DEFER
